batch_id,timestamp,node_type,commodity,category,initial_quantity_kg,current_quantity_kg,days_since_harvest,shelf_life_days,days_to_expiry,storage_temp_celsius,optimal_temp_celsius,storage_humidity_pct,original_price_per_kg,recommended_price_per_kg,discount_percentage,urgency_level,spoilage_risk_percentage,waste_avoided_kg,revenue_recovered_inr,carbon_saved_kg_co2
BATCH-PRX-01739,2026-05-28 00:00:00,Wholesaler Depot,Carrot,Vegetable,1837,1080.6,5,15,10,11.3,4.0,67.3,46.93,41.67,11.2,low,34.0,612.9,25539.54,1225.8
BATCH-PRX-00316,2026-05-29 00:00:00,Mandi Yard,Cabbage,Vegetable,2918,396.4,14,12,-2,17.4,4.0,85.2,21.03,5.26,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00895,2026-05-29 00:00:00,Mandi Yard,Mango,Fruit,3541,2215.2,0,7,7,22.5,12.0,69.6,90.97,60.5,33.5,medium,62.1,1552.9,93950.45,3105.8
BATCH-PRX-01038,2026-05-29 00:00:00,Mandi Yard,Green Chilli,Spice / Vegetable,838,561.8,1,10,9,15.9,10.0,87.8,140.42,129.05,8.1,low,28.5,308.2,39773.21,616.4
BATCH-PRX-01242,2026-05-29 00:00:00,Mandi Yard,Ginger,Spice,1586,1111.4,5,20,15,11.9,12.0,72.5,131.51,117.18,10.9,low,5.0,628.4,73635.91,1256.8
BATCH-PRX-01243,2026-05-29 00:00:00,Mandi Yard,Potato,Vegetable,4114,605.6,43,35,-8,21.6,8.0,90.8,29.96,7.49,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01303,2026-05-29 00:00:00,Retail Supermarket,Banana,Fruit,134,47.7,3,6,3,18.9,14.0,84.5,54.12,31.88,41.1,high,45.0,35.6,1134.93,71.2
BATCH-PRX-01423,2026-05-29 00:00:00,Farm Hub,Rice,Cereal,949,495.6,48,180,132,22.4,22.0,71.8,56.27,52.89,6.0,low,5.0,265.6,14047.58,531.2
BATCH-PRX-00091,2026-05-30 00:00:00,Mandi Yard,Cauliflower,Vegetable,3217,1126.3,5,8,3,8.4,5.0,80.4,34.35,18.31,46.7,high,45.0,878.7,16089.0,1757.4
BATCH-PRX-00130,2026-05-30 00:00:00,Mandi Yard,Mango,Fruit,3753,2068.9,2,7,5,21.0,12.0,89.0,107.28,72.2,32.7,medium,56.2,1440.4,103996.88,2880.8
BATCH-PRX-00874,2026-05-30 00:00:00,Wholesaler Depot,Green Chilli,Spice / Vegetable,2958,2513.9,1,10,9,10.1,10.0,78.4,130.11,106.82,17.9,low,5.0,1526.9,163103.46,3053.8
BATCH-PRX-01085,2026-05-30 00:00:00,Wholesaler Depot,Tomato,Vegetable,1619,314.5,7,7,0,17.2,12.0,76.5,42.35,10.59,75.0,critical,100.0,298.8,3164.29,597.6
BATCH-PRX-01395,2026-05-30 00:00:00,Farm Hub,Apple,Fruit,1414,457.5,14,25,11,4.7,2.0,66.0,158.04,144.61,8.5,low,5.0,252.1,36456.18,504.2
BATCH-PRX-01438,2026-05-30 00:00:00,Farm Hub,Cauliflower,Vegetable,1940,296.1,10,8,-2,11.0,5.0,68.7,31.08,7.77,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00517,2026-05-31 00:00:00,Mandi Yard,Mango,Fruit,390,98.5,5,7,2,17.8,12.0,75.5,91.07,52.0,42.9,high,68.0,74.6,3879.2,149.2
BATCH-PRX-01733,2026-05-31 00:00:00,Wholesaler Depot,Ginger,Spice,593,82.8,22,20,-2,20.3,12.0,86.0,115.9,28.98,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01989,2026-05-31 00:00:00,Farm Hub,Mango,Fruit,3338,656.0,6,7,1,15.1,12.0,65.6,102.55,35.17,65.7,critical,75.0,586.6,20630.72,1173.2
BATCH-PRX-00110,2026-06-01 00:00:00,Farm Hub,Banana,Fruit,361,129.9,3,6,3,27.9,14.0,89.1,53.13,31.08,41.5,high,100.0,97.3,3024.08,194.6
BATCH-PRX-00740,2026-06-01 00:00:00,Farm Hub,Rice,Cereal,1314,294.8,139,180,41,25.6,22.0,75.1,46.49,44.17,5.0,low,5.0,156.2,6899.35,312.4
BATCH-PRX-01103,2026-06-01 00:00:00,Wholesaler Depot,Apple,Fruit,4323,2536.6,10,25,15,9.6,2.0,86.5,160.57,130.22,18.9,low,35.3,1556.0,202622.32,3112.0
BATCH-PRX-00278,2026-06-02 00:00:00,Farm Hub,Mango,Fruit,1986,516.2,4,7,3,14.1,12.0,82.6,88.36,48.6,45.0,high,45.0,397.5,19318.5,795.0
BATCH-PRX-01662,2026-06-02 00:00:00,Retail Supermarket,Apple,Fruit,1566,292.3,22,25,3,15.1,2.0,76.7,194.75,111.59,42.7,high,97.5,221.0,24661.39,442.0
BATCH-PRX-01884,2026-06-02 00:00:00,Retail Supermarket,Rice,Cereal,2372,327.1,206,180,-26,26.3,22.0,74.2,47.33,11.83,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00088,2026-06-03 00:00:00,Wholesaler Depot,Cabbage,Vegetable,2495,766.7,6,12,6,10.4,4.0,82.4,22.75,17.13,24.7,medium,45.8,497.0,8513.61,994.0
BATCH-PRX-00672,2026-06-03 00:00:00,Wholesaler Depot,Mango,Fruit,3435,3253.1,0,7,7,25.7,12.0,66.8,104.88,65.65,37.4,medium,74.9,2356.5,154704.23,4713.0
BATCH-PRX-00993,2026-06-03 00:00:00,Mandi Yard,Apple,Fruit,1857,667.9,15,25,10,14.8,2.0,83.8,164.3,148.69,9.5,low,56.3,372.0,55312.68,744.0
BATCH-PRX-01810,2026-06-03 00:00:00,Wholesaler Depot,Carrot,Vegetable,4181,1674.8,7,15,8,11.3,4.0,73.9,44.65,38.35,14.1,low,34.2,979.1,37548.49,1958.2
BATCH-PRX-01448,2026-06-04 00:00:00,Retail Supermarket,Mango,Fruit,499,166.3,4,7,3,25.7,12.0,73.9,97.98,55.65,43.2,high,100.0,126.3,7028.59,252.6
BATCH-PRX-01815,2026-06-04 00:00:00,Farm Hub,Rice,Cereal,1492,289.2,234,180,-54,31.2,22.0,84.2,55.47,13.92,74.9,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00016,2026-06-05 00:00:00,Retail Supermarket,Ginger,Spice,3268,548.9,22,20,-2,12.5,12.0,71.8,120.42,30.11,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00345,2026-06-05 00:00:00,Wholesaler Depot,Tomato,Vegetable,3243,1377.5,3,7,4,15.0,12.0,91.0,46.21,33.09,28.4,medium,20.0,923.5,30558.62,1847.0
BATCH-PRX-01109,2026-06-05 00:00:00,Wholesaler Depot,Onion,Vegetable,3632,2493.1,1,30,29,13.2,10.0,86.1,32.72,26.6,18.7,low,5.0,1526.3,40599.58,3052.6
BATCH-PRX-00023,2026-06-06 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,3258,463.4,77,60,-17,17.3,15.0,79.2,168.11,42.03,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00295,2026-06-06 00:00:00,Mandi Yard,Onion,Vegetable,921,175.9,23,30,7,22.6,10.0,80.6,39.53,30.79,22.1,medium,70.5,111.3,3426.93,222.6
BATCH-PRX-00313,2026-06-06 00:00:00,Wholesaler Depot,Banana,Fruit,1497,1140.9,1,6,5,27.9,14.0,72.5,55.78,40.94,26.6,medium,75.7,752.5,30807.35,1505.0
BATCH-PRX-01429,2026-06-06 00:00:00,Retail Supermarket,Mango,Fruit,495,137.7,4,7,3,24.5,12.0,74.0,103.56,58.93,43.1,high,95.0,104.5,6158.19,209.0
BATCH-PRX-00685,2026-06-07 00:00:00,Wholesaler Depot,Green Chilli,Spice / Vegetable,4072,2780.9,3,10,7,10.2,10.0,85.4,158.96,104.6,34.2,medium,20.0,1961.1,205131.06,3922.2
BATCH-PRX-01347,2026-06-07 00:00:00,Retail Supermarket,Cabbage,Vegetable,2378,1381.5,2,12,10,17.3,4.0,87.3,21.82,19.03,12.8,low,58.3,796.8,15163.1,1593.6
BATCH-PRX-01757,2026-06-07 00:00:00,Farm Hub,Turmeric,Spice,696,92.1,113,120,7,23.4,20.0,67.1,166.76,134.08,19.6,medium,20.0,56.9,7629.15,113.8
BATCH-PRX-00105,2026-06-08 00:00:00,Wholesaler Depot,Tomato,Vegetable,3949,514.2,7,7,0,16.7,12.0,85.9,37.89,9.47,75.0,critical,95.0,488.5,4626.1,977.0
BATCH-PRX-00163,2026-06-08 00:00:00,Mandi Yard,Banana,Fruit,2323,523.4,4,6,2,17.1,14.0,82.4,49.69,28.07,43.5,high,45.0,398.3,11180.28,796.6
BATCH-PRX-00381,2026-06-08 00:00:00,Retail Supermarket,Carrot,Vegetable,1402,541.5,7,15,8,5.8,4.0,84.7,42.5,38.89,8.5,low,5.0,298.4,11604.78,596.8
BATCH-PRX-00530,2026-06-08 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,3831,581.0,66,60,-6,14.7,15.0,89.8,168.69,42.17,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01475,2026-06-08 00:00:00,Retail Supermarket,Banana,Fruit,861,297.1,3,6,3,14.7,14.0,81.9,50.25,28.94,42.4,high,45.0,224.1,6485.45,448.2
BATCH-PRX-01861,2026-06-08 00:00:00,Retail Supermarket,Wheat,Cereal,2775,525.4,229,180,-49,20.5,22.0,70.4,34.53,8.63,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00055,2026-06-09 00:00:00,Farm Hub,Garlic,Spice / Vegetable,2367,1071.4,29,60,31,26.3,15.0,65.9,186.52,168.24,9.8,low,50.3,598.7,100725.29,1197.4
BATCH-PRX-00712,2026-06-09 00:00:00,Wholesaler Depot,Cabbage,Vegetable,653,400.7,4,12,8,9.5,4.0,72.2,22.4,20.63,7.9,low,27.1,219.3,4524.16,438.6
BATCH-PRX-00792,2026-06-09 00:00:00,Mandi Yard,Garlic,Spice / Vegetable,1068,183.3,71,60,-11,26.2,15.0,80.4,193.34,48.34,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00834,2026-06-09 00:00:00,Retail Supermarket,Cabbage,Vegetable,2065,702.8,7,12,5,14.7,4.0,66.3,22.89,17.3,24.4,medium,62.7,454.3,7859.39,908.6
BATCH-PRX-00918,2026-06-09 00:00:00,Retail Supermarket,Mango,Fruit,4330,1164.1,4,7,3,16.5,12.0,72.4,89.32,46.27,48.2,high,45.0,918.7,42508.25,1837.4
BATCH-PRX-01408,2026-06-09 00:00:00,Retail Supermarket,Garlic,Spice / Vegetable,968,274.2,39,60,21,23.1,15.0,87.2,169.32,159.5,5.8,low,37.4,146.6,23382.7,293.2
BATCH-PRX-01587,2026-06-09 00:00:00,Farm Hub,Apple,Fruit,4131,1235.0,14,25,11,3.0,2.0,89.8,179.21,156.99,12.4,low,5.0,709.4,111368.71,1418.8
BATCH-PRX-01653,2026-06-09 00:00:00,Farm Hub,Cauliflower,Vegetable,4042,1443.7,4,8,4,5.8,5.0,67.5,32.96,23.63,28.3,medium,20.0,967.0,22850.21,1934.0
BATCH-PRX-00526,2026-06-10 00:00:00,Retail Supermarket,Banana,Fruit,4002,3088.3,1,6,5,13.6,14.0,73.6,49.62,31.81,35.9,medium,20.0,2209.4,70281.01,4418.8
BATCH-PRX-01037,2026-06-10 00:00:00,Mandi Yard,Orange,Fruit,3514,2588.6,0,14,14,18.2,6.0,66.7,56.19,45.63,18.8,low,53.9,1586.3,72382.87,3172.6
BATCH-PRX-01546,2026-06-10 00:00:00,Mandi Yard,Tomato,Vegetable,3963,726.5,8,7,-1,22.3,12.0,69.9,41.16,10.29,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01575,2026-06-10 00:00:00,Farm Hub,Potato,Vegetable,3199,461.1,30,35,5,11.1,8.0,83.8,28.79,22.2,22.9,medium,20.0,293.9,6524.58,587.8
BATCH-PRX-01960,2026-06-12 00:00:00,Wholesaler Depot,Garlic,Spice / Vegetable,500,319.2,7,60,53,14.8,15.0,78.6,175.69,165.15,6.0,low,5.0,171.1,28257.17,342.2
BATCH-PRX-00225,2026-06-13 00:00:00,Mandi Yard,Carrot,Vegetable,4091,1321.1,7,15,8,11.6,4.0,84.7,45.3,39.68,12.4,low,35.3,758.8,30109.18,1517.6
BATCH-PRX-00757,2026-06-13 00:00:00,Farm Hub,Cauliflower,Vegetable,1345,242.2,8,8,0,3.7,5.0,84.4,32.74,8.19,75.0,critical,95.0,230.1,1884.52,460.2
BATCH-PRX-01382,2026-06-13 00:00:00,Farm Hub,Garlic,Spice / Vegetable,1146,210.6,51,60,9,25.9,15.0,87.5,169.41,160.09,5.5,low,48.4,112.2,17962.1,224.4
BATCH-PRX-01598,2026-06-13 00:00:00,Retail Supermarket,Potato,Vegetable,336,62.1,31,35,4,11.7,8.0,65.5,31.17,24.66,20.9,medium,20.0,38.8,956.81,77.6
BATCH-PRX-00251,2026-06-14 00:00:00,Farm Hub,Wheat,Cereal,2572,347.1,202,180,-22,21.3,22.0,67.2,31.7,7.92,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00758,2026-06-14 00:00:00,Mandi Yard,Cabbage,Vegetable,1753,348.2,15,12,-3,4.7,4.0,70.3,24.21,6.05,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00840,2026-06-14 00:00:00,Mandi Yard,Mango,Fruit,805,645.5,1,7,6,16.8,12.0,75.7,94.45,70.27,25.6,medium,20.0,421.9,29646.91,843.8
BATCH-PRX-01022,2026-06-14 00:00:00,Wholesaler Depot,Green Chilli,Spice / Vegetable,2291,1050.1,5,10,5,19.9,10.0,66.3,149.59,111.29,25.6,medium,59.5,686.3,76378.33,1372.6
BATCH-PRX-01106,2026-06-15 00:00:00,Retail Supermarket,Mango,Fruit,791,557.0,1,7,6,23.4,12.0,76.4,94.95,71.02,25.2,medium,65.7,362.7,25758.95,725.4
BATCH-PRX-01158,2026-06-15 00:00:00,Mandi Yard,Ginger,Spice,615,338.0,8,20,12,19.9,12.0,71.8,110.91,103.15,7.0,low,36.7,183.2,18897.08,366.4
BATCH-PRX-01174,2026-06-15 00:00:00,Mandi Yard,Garlic,Spice / Vegetable,2117,1150.1,18,60,42,20.6,15.0,71.4,190.72,171.27,10.2,low,27.3,645.4,110537.66,1290.8
BATCH-PRX-00358,2026-06-16 00:00:00,Wholesaler Depot,Turmeric,Spice,3945,629.5,126,120,-6,26.0,20.0,72.0,166.15,41.54,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00907,2026-06-16 00:00:00,Mandi Yard,Green Chilli,Spice / Vegetable,4280,3329.1,0,10,10,8.2,10.0,66.7,157.15,125.25,20.3,low,5.0,2070.0,259267.5,4140.0
BATCH-PRX-00231,2026-06-17 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,2393,302.0,9,8,-1,18.5,5.0,70.2,34.41,8.6,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00411,2026-06-17 00:00:00,Wholesaler Depot,Wheat,Cereal,2924,351.6,228,180,-48,32.9,22.0,67.1,36.55,9.14,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00234,2026-06-18 00:00:00,Mandi Yard,Banana,Fruit,2767,494.1,7,6,-1,26.2,14.0,71.8,49.04,12.26,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00310,2026-06-18 00:00:00,Retail Supermarket,Cauliflower,Vegetable,3800,1596.2,4,8,4,12.3,5.0,74.0,34.07,24.19,29.0,medium,49.2,1075.8,26023.6,2151.6
BATCH-PRX-00755,2026-06-18 00:00:00,Wholesaler Depot,Tomato,Vegetable,4413,2289.9,2,7,5,17.4,12.0,91.4,41.54,27.87,32.9,medium,41.4,1597.0,44508.39,3194.0
BATCH-PRX-01060,2026-06-18 00:00:00,Mandi Yard,Mango,Fruit,2671,1963.7,0,7,7,14.3,12.0,77.4,90.31,61.23,32.2,medium,20.0,1361.2,83346.28,2722.4
BATCH-PRX-01249,2026-06-18 00:00:00,Mandi Yard,Orange,Fruit,1578,490.8,8,14,6,12.8,6.0,83.8,55.83,42.77,23.4,medium,47.1,314.3,13442.61,628.6
BATCH-PRX-01558,2026-06-18 00:00:00,Farm Hub,Apple,Fruit,2134,1204.7,7,25,18,5.7,2.0,88.0,171.67,150.73,12.2,low,5.0,690.5,104079.06,1381.0
BATCH-PRX-01718,2026-06-18 00:00:00,Retail Supermarket,Green Chilli,Spice / Vegetable,2310,456.5,8,10,2,18.3,10.0,81.7,131.97,75.75,42.6,high,78.1,344.9,26126.17,689.8
BATCH-PRX-01947,2026-06-18 00:00:00,Farm Hub,Banana,Fruit,1999,985.7,3,6,3,18.3,14.0,66.9,49.59,26.88,45.8,high,45.0,763.7,20528.26,1527.4
BATCH-PRX-00807,2026-06-19 00:00:00,Farm Hub,Rice,Cereal,2520,444.3,187,180,-7,25.0,22.0,70.0,46.74,11.69,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01688,2026-06-19 00:00:00,Mandi Yard,Rice,Cereal,3808,525.2,204,180,-24,27.4,22.0,73.9,53.32,13.33,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01902,2026-06-19 00:00:00,Farm Hub,Garlic,Spice / Vegetable,121,26.8,46,60,14,20.3,15.0,69.8,176.06,168.14,4.5,low,26.2,14.1,2370.77,28.2
BATCH-PRX-00116,2026-06-20 00:00:00,Farm Hub,Tomato,Vegetable,1510,865.4,1,7,6,18.4,12.0,67.4,38.35,28.46,25.8,medium,45.5,566.7,16128.28,1133.4
BATCH-PRX-00354,2026-06-20 00:00:00,Mandi Yard,Cabbage,Vegetable,2452,1009.6,6,12,6,11.3,4.0,88.5,21.24,15.74,25.9,medium,49.3,661.7,10415.16,1323.4
BATCH-PRX-00482,2026-06-20 00:00:00,Wholesaler Depot,Cabbage,Vegetable,246,114.5,4,12,8,4.2,4.0,65.3,20.75,19.4,6.5,low,5.0,61.7,1196.98,123.4
BATCH-PRX-00560,2026-06-20 00:00:00,Retail Supermarket,Wheat,Cereal,2969,1008.7,100,180,80,22.0,22.0,89.0,32.37,29.52,8.8,low,5.0,557.6,16460.35,1115.2
BATCH-PRX-01500,2026-06-20 00:00:00,Retail Supermarket,Apple,Fruit,4391,734.7,25,25,0,1.1,2.0,80.0,189.08,47.27,75.0,critical,95.0,698.0,32994.46,1396.0
BATCH-PRX-00781,2026-06-21 00:00:00,Mandi Yard,Apple,Fruit,2718,405.4,32,25,-7,1.7,2.0,65.2,181.52,45.38,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00883,2026-06-21 00:00:00,Farm Hub,Potato,Vegetable,4206,1655.9,20,35,15,15.9,8.0,69.3,27.81,23.94,13.9,low,36.6,966.1,23128.43,1932.2
BATCH-PRX-00265,2026-06-22 00:00:00,Retail Supermarket,Turmeric,Spice,2985,2506.3,13,120,107,19.5,20.0,75.2,148.87,124.16,16.6,low,5.0,1502.8,186587.65,3005.6
BATCH-PRX-00301,2026-06-22 00:00:00,Farm Hub,Garlic,Spice / Vegetable,4233,711.9,59,60,1,20.9,15.0,82.6,194.93,72.12,63.0,critical,98.7,625.0,45075.0,1250.0
BATCH-PRX-00476,2026-06-22 00:00:00,Mandi Yard,Mango,Fruit,1411,258.1,8,7,-1,15.7,12.0,66.4,92.29,23.07,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00891,2026-06-23 00:00:00,Farm Hub,Banana,Fruit,1674,225.6,7,6,-1,17.8,14.0,71.6,54.78,13.7,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01611,2026-06-23 00:00:00,Retail Supermarket,Onion,Vegetable,953,172.4,33,30,-3,11.4,10.0,66.7,35.67,8.92,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01981,2026-06-23 00:00:00,Mandi Yard,Apple,Fruit,3985,642.2,28,25,-3,2.7,2.0,71.7,160.49,40.12,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-00702,2026-06-24 00:00:00,Farm Hub,Carrot,Vegetable,1404,204.6,16,15,-1,15.7,4.0,75.4,49.62,12.4,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00767,2026-06-24 00:00:00,Farm Hub,Green Chilli,Spice / Vegetable,3777,1777.8,4,10,6,15.7,10.0,89.8,154.58,109.44,29.2,medium,42.9,1200.4,131371.78,2400.8
BATCH-PRX-00864,2026-06-24 00:00:00,Wholesaler Depot,Orange,Fruit,3391,3098.8,0,14,14,9.2,6.0,91.0,66.71,52.77,20.9,low,5.0,1938.0,102268.26,3876.0
BATCH-PRX-00987,2026-06-24 00:00:00,Retail Supermarket,Orange,Fruit,709,403.0,5,14,9,16.2,6.0,71.8,63.71,58.68,7.9,low,45.9,220.6,12944.81,441.2
BATCH-PRX-01756,2026-06-24 00:00:00,Retail Supermarket,Carrot,Vegetable,252,32.2,15,15,0,7.0,4.0,79.2,50.34,12.59,75.0,critical,95.0,30.6,385.25,61.2
BATCH-PRX-01901,2026-06-24 00:00:00,Wholesaler Depot,Cabbage,Vegetable,766,93.3,12,12,0,5.5,4.0,79.2,22.39,5.6,75.0,critical,95.0,88.6,496.16,177.2
BATCH-PRX-00581,2026-06-25 00:00:00,Mandi Yard,Mango,Fruit,880,641.5,1,7,6,23.6,12.0,80.0,105.27,78.32,25.6,medium,66.5,419.3,32839.58,838.6
BATCH-PRX-01277,2026-06-25 00:00:00,Retail Supermarket,Ginger,Spice,3609,599.4,15,20,5,25.6,12.0,88.8,125.95,96.6,23.3,medium,74.3,383.5,37046.1,767.0
BATCH-PRX-01310,2026-06-25 00:00:00,Wholesaler Depot,Orange,Fruit,1293,199.9,18,14,-4,12.8,6.0,83.4,64.81,16.2,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00090,2026-06-26 00:00:00,Retail Supermarket,Apple,Fruit,3843,521.8,32,25,-7,7.4,2.0,89.3,166.89,41.72,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00432,2026-06-26 00:00:00,Mandi Yard,Onion,Vegetable,3228,1064.2,19,30,11,22.4,10.0,67.7,38.75,34.29,11.5,low,54.7,605.5,20762.6,1211.0
BATCH-PRX-00713,2026-06-26 00:00:00,Farm Hub,Turmeric,Spice,666,320.8,34,120,86,23.8,20.0,87.0,168.37,158.77,5.7,low,5.0,171.4,27213.18,342.8
BATCH-PRX-01079,2026-06-26 00:00:00,Wholesaler Depot,Rice,Cereal,3298,604.2,162,180,18,31.5,22.0,78.6,55.03,51.45,6.5,low,43.1,325.7,16757.26,651.4
BATCH-PRX-01302,2026-06-26 00:00:00,Retail Supermarket,Orange,Fruit,3474,3455.7,0,14,14,18.4,6.0,67.1,55.68,44.04,20.9,low,54.8,2161.2,95179.25,4322.4
BATCH-PRX-01315,2026-06-26 00:00:00,Wholesaler Depot,Ginger,Spice,2173,381.0,18,20,2,20.3,12.0,79.2,128.6,74.33,42.2,high,78.3,287.0,21332.71,574.0
BATCH-PRX-01525,2026-06-26 00:00:00,Retail Supermarket,Wheat,Cereal,3400,558.5,197,180,-17,32.7,22.0,78.3,37.31,9.33,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00068,2026-06-27 00:00:00,Wholesaler Depot,Cabbage,Vegetable,3874,3520.0,1,12,11,4.2,4.0,77.9,22.87,18.09,20.9,low,5.0,2201.4,39823.33,4402.8
BATCH-PRX-00337,2026-06-27 00:00:00,Wholesaler Depot,Orange,Fruit,915,427.9,4,14,10,10.8,6.0,86.5,62.26,57.28,8.0,low,5.0,234.5,13432.16,469.0
BATCH-PRX-00760,2026-06-27 00:00:00,Farm Hub,Cabbage,Vegetable,1044,136.0,10,12,2,9.6,4.0,87.1,24.71,14.43,41.6,high,67.4,101.9,1470.42,203.8
BATCH-PRX-00803,2026-06-27 00:00:00,Farm Hub,Tomato,Vegetable,3976,1908.5,2,7,5,17.7,12.0,81.5,36.96,25.5,31.0,medium,42.7,1309.2,33384.6,2618.4
BATCH-PRX-01434,2026-06-27 00:00:00,Farm Hub,Green Chilli,Spice / Vegetable,3375,602.6,8,10,2,9.1,10.0,79.4,144.73,82.06,43.3,high,45.0,457.9,37575.27,915.8
BATCH-PRX-01526,2026-06-27 00:00:00,Wholesaler Depot,Ginger,Spice,3759,1608.2,8,20,12,10.7,12.0,91.9,117.85,102.18,13.3,low,5.0,932.4,95272.63,1864.8
BATCH-PRX-01724,2026-06-27 00:00:00,Retail Supermarket,Tomato,Vegetable,3443,3158.6,0,7,7,10.6,12.0,77.4,42.96,27.28,36.5,medium,20.0,2271.0,61952.88,4542.0
BATCH-PRX-01934,2026-06-27 00:00:00,Retail Supermarket,Cabbage,Vegetable,3180,2706.2,0,12,12,16.0,4.0,76.5,23.03,18.56,19.4,low,53.1,1668.1,30959.94,3336.2
BATCH-PRX-00406,2026-06-28 00:00:00,Farm Hub,Potato,Vegetable,1494,925.7,11,35,24,17.8,8.0,82.7,27.85,25.01,10.2,low,44.2,519.5,12992.7,1039.0
BATCH-PRX-01090,2026-06-28 00:00:00,Farm Hub,Garlic,Spice / Vegetable,3334,638.4,69,60,-9,23.8,15.0,73.0,202.71,50.68,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-01110,2026-06-28 00:00:00,Retail Supermarket,Garlic,Spice / Vegetable,2607,931.9,25,60,35,22.4,15.0,77.9,191.74,174.29,9.1,low,34.6,516.8,90073.07,1033.6
BATCH-PRX-01270,2026-06-28 00:00:00,Wholesaler Depot,Cabbage,Vegetable,2186,288.7,15,12,-3,7.2,4.0,71.2,23.01,5.75,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01317,2026-06-29 00:00:00,Mandi Yard,Wheat,Cereal,4162,2276.5,52,180,128,23.3,22.0,70.4,32.44,27.51,15.2,low,5.0,1345.9,37025.71,2691.8
BATCH-PRX-01907,2026-06-29 00:00:00,Retail Supermarket,Carrot,Vegetable,3807,1494.1,8,15,7,9.1,4.0,89.5,44.88,32.22,28.2,medium,40.6,999.9,32216.78,1999.8
BATCH-PRX-01946,2026-06-29 00:00:00,Mandi Yard,Potato,Vegetable,4128,824.7,37,35,-2,14.5,8.0,78.9,26.53,6.63,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00728,2026-06-30 00:00:00,Farm Hub,Apple,Fruit,4039,663.3,32,25,-7,1.0,2.0,70.5,178.13,44.53,75.0,critical,95.0,0.0,0.0,0.0
BATCH-PRX-01074,2026-06-30 00:00:00,Wholesaler Depot,Cauliflower,Vegetable,459,324.6,1,8,7,5.6,5.0,72.4,31.54,24.38,22.7,medium,20.0,206.5,5034.47,413.0
BATCH-PRX-01699,2026-06-30 00:00:00,Wholesaler Depot,Wheat,Cereal,2122,902.8,92,180,88,21.4,22.0,68.9,31.64,29.01,8.3,low,5.0,496.4,14400.56,992.8
BATCH-PRX-01731,2026-06-30 00:00:00,Mandi Yard,Wheat,Cereal,2181,1318.8,30,180,150,34.1,22.0,74.2,37.07,33.21,10.4,low,53.3,741.7,24631.86,1483.4
BATCH-PRX-00509,2026-07-01 00:00:00,Retail Supermarket,Potato,Vegetable,1438,535.8,18,35,17,10.5,8.0,72.1,29.53,27.08,8.3,low,5.0,294.6,7977.77,589.2
BATCH-PRX-00813,2026-07-01 00:00:00,Farm Hub,Cauliflower,Vegetable,323,173.9,1,8,7,16.7,5.0,68.0,29.72,23.21,21.9,medium,66.8,109.8,2548.46,219.6
BATCH-PRX-00439,2026-07-02 00:00:00,Wholesaler Depot,Mango,Fruit,3496,696.7,9,7,-2,21.6,12.0,77.9,96.12,24.03,75.0,critical,100.0,0.0,0.0,0.0
BATCH-PRX-00027,2026-07-03 00:00:00,Wholesaler Depot,Wheat,Cereal,530,71.1,214,180,-34,23.9,22.0,89.1,34.84,8.99,74.2,critical,95.0,0.0,0.0,0.0
